Var1,fcname,ela_distr_skewness,ela_distr_kurtosis,ela_distr_number_of_peaks,ela_level_mmce_lda_10,ela_level_mmce_qda_10,ela_level_mmce_mda_10,ela_level_lda_qda_10,ela_level_lda_mda_10,ela_level_qda_mda_10,ela_level_mmce_lda_25,ela_level_mmce_qda_25,ela_level_mmce_mda_25,ela_level_lda_qda_25,ela_level_lda_mda_25,ela_level_qda_mda_25,ela_level_mmce_lda_50,ela_level_mmce_qda_50,ela_level_mmce_mda_50,ela_level_lda_qda_50,ela_level_lda_mda_50,ela_level_qda_mda_50,ela_meta_lin_simple_adj_r2,ela_meta_lin_simple_intercept,ela_meta_lin_simple_coef_min,ela_meta_lin_simple_coef_max,ela_meta_lin_simple_coef_max_by_min,ela_meta_lin_w_interact_adj_r2,ela_meta_quad_simple_adj_r2,ela_meta_quad_simple_cond,ela_meta_quad_w_interact_adj_r2,disp_ratio_mean_02,disp_ratio_mean_05,disp_ratio_mean_10,disp_ratio_mean_25,disp_ratio_median_02,disp_ratio_median_05,disp_ratio_median_10,disp_ratio_median_25,disp_diff_mean_02,disp_diff_mean_05,disp_diff_mean_10,disp_diff_mean_25,disp_diff_median_02,disp_diff_median_05,disp_diff_median_10,disp_diff_median_25,limo_avg_length_reg,limo_avg_length_norm,limo_length_mean,limo_ratio_mean,nbc_nn_nb_sd_ratio,nbc_nn_nb_mean_ratio,nbc_nn_nb_cor,nbc_dist_ratio_coeff_var,nbc_nb_fitness_cor,pca_expl_var_cov_x,pca_expl_var_cor_x,pca_expl_var_cov_init,pca_expl_var_cor_init,pca_expl_var_PC1_cov_x,pca_expl_var_PC1_cor_x,pca_expl_var_PC1_cov_init,pca_expl_var_PC1_cor_init,ic_h_max,ic_eps_s,ic_eps_max,ic_eps_ratio,ic_m0
55,F13_D41_I4_S100,0.0993431070354436,-0.031693386439192,1.2,0.0851219512195122,0.0838536585365854,0.084780487804878,1.01568128308956,1.00395937501464,0.989469499187906,0.165609756097561,0.145073170731707,0.163853658536585,1.141028156288,1.01061482101695,0.886324708396357,0.195414634146341,0.160292682926829,0.19209756097561,1.21978989124882,1.01744989649774,0.83496666809762,0.667267238725613,1.18471350401578,0.00274001922000798,1.30523885993273,4111.9360457836,0.815209518527592,0.830448062816087,2.05236367878495,1.00008717532048,0.893757326289626,0.913513945038122,0.929793670004137,0.952144149998649,0.893754975272481,0.913534419244006,0.929787847337468,0.95228263725428,-0.276571094783743,-0.225140744364495,-0.182761219435946,-0.124578430504371,-0.27672722272997,-0.225209751313942,-0.182875371738594,-0.124285270700075,2.83785395925256,1,2.83785395925256,4111.9360457836,0.995653580721417,0.979166516581198,0.767487932864232,0.0376454933814716,-0.446957851194469,0.902439024390244,0.902439024390244,0.857142857142857,0.880952380952381,0.025520786295633,0.0255198858576611,0.239354647173883,0.0432946130601712,0.861629892160883,0.189189189189189,0.266285107726712,-0.359359359359359,0.607418252806247
56,F13_D41_I5_S100,0.0869374983903675,0.010563977135571,1,0.0839512195121951,0.0834634146341464,0.0833658536585366,1.00577684912277,1.00681267042752,1.00233532422232,0.157170731707317,0.143560975609756,0.156536585365854,1.09527192175876,1.00385599897759,0.917330696608945,0.188682926829268,0.159512195121951,0.188292682926829,1.18409961530591,1.00218156808334,0.847538518825618,0.69286354264733,0.836892227597539,0.0238759449579987,1.03008059746767,43.8551486998333,0.827752089438778,0.845153353223174,2.03994176912354,1.0000735132958,0.888376708411068,0.909426997167326,0.928288314264588,0.952546837372782,0.888951480446284,0.909489600637585,0.928284645934164,0.952678148632898,-0.290578133650389,-0.23577980693419,-0.186680024539065,-0.123530133600092,-0.28923922855554,-0.235744679859966,-0.186790911855475,-0.123254988120877,2.89007336123823,1,2.89007336123823,43.8551486998333,0.993251791131181,0.979095159524777,0.76631360953165,0.0377152491354767,-0.448696982317529,0.902439024390244,0.902439024390244,0.857142857142857,0.880952380952381,0.025520786295633,0.0255198858576611,0.239826503715152,0.0436773063404433,0.858055688325193,0.189189189189189,0.268679322238531,-0.347347347347347,0.60283064909712
57,F13_D41_I6_S100,0.0662598132825426,-0.102532711040463,1.2,0.0767317073170732,0.0808780487804878,0.0762439024390244,0.94877824622037,1.00637626541527,1.06141339992241,0.130536585365853,0.12390243902439,0.132146341463415,1.05378234408995,0.987855739041679,0.937793949353374,0.155317073170732,0.134926829268293,0.154780487804878,1.15107478928347,1.00375684284217,0.872446889165294,0.7845352182366,-3.67122261919046,0.00657997263520674,1.09504040390732,188.936282858165,0.877241325470666,0.891471268752515,2.02913388942305,1.00006624088883,0.898822031596511,0.920357582192613,0.935292105200605,0.956873622210725,0.898769810253047,0.920339505982381,0.935472743041433,0.956859497275665,-0.263386539577434,-0.207325282115597,-0.168447672903257,-0.112266687462396,-0.263665378480459,-0.207484733075527,-0.168068343545908,-0.112364271788276,3.07187295276612,1,3.07187295276612,188.936282858165,0.974515191784877,0.97803983689675,0.762865499672419,0.0382974278820936,-0.42643119586434,0.902439024390244,0.902439024390244,0.857142857142857,0.880952380952381,0.025520786295633,0.0255198858576611,0.241474098864955,0.044938413738099,0.859165736776455,0.173173173173173,0.244814497363359,-0.367367367367367,0.597413372376769
58,F13_D41_I7_S100,0.0618944845474208,-0.0654365856047442,1,0.0759512195121951,0.0807804878048781,0.0762926829268293,0.94039310500945,0.995461329999894,1.05883766771696,0.131512195121951,0.126243902439024,0.131317073170732,1.04194634465204,1.00153274031529,0.961901501262947,0.15580487804878,0.136634146341464,0.155707317073171,1.1416854760035,1.00059906582946,0.87828667588006,0.775936552087907,0.820595153968485,0.00453327902979382,1.02215588362349,850.79493171346,0.871688351631652,0.888382523498181,2.01190244842148,1.00006481086603,0.89641251267246,0.917896723782387,0.93283321624293,0.956496344722691,0.896899898174257,0.917956711044612,0.933004474184202,0.956722287262724,-0.269658850536585,-0.213731299784813,-0.1748486979584,-0.113248825555391,-0.268535050400288,-0.213690780205152,-0.174497660789972,-0.112722000671019,3.0559888513284,1,3.0559888513284,850.79493171346,0.982434660207313,0.978211048824752,0.765335480503131,0.0380431305675607,-0.431067849807277,0.902439024390244,0.902439024390244,0.857142857142857,0.880952380952381,0.025520786295633,0.0255198858576611,0.241313679662404,0.0448130202225874,0.859468408398086,0.177177177177177,0.244814497363359,-0.367367367367367,0.596583699365544
59,F13_D41_I8_S100,0.072730602381768,-0.082655252308361,1,0.0842926829268293,0.0850731707317073,0.0851219512195122,0.992160288206959,0.990144876321611,0.999974634222367,0.160731707317073,0.140292682926829,0.159463414634147,1.1461022494867,1.00817668611549,0.880084123180415,0.191024390243903,0.160439024390244,0.190341463414634,1.19093227352395,1.00365307553419,0.842980425614888,0.681647385579398,-0.143270493066648,0.0247619753525381,1.05415710004462,391.684487610906,0.817666142631503,0.840156199521354,2.40084988885332,1.00007889596777,0.887406484282539,0.912904302875171,0.929571687359447,0.95241966983089,0.887266284632352,0.912847527240969,0.929743505154532,0.952500685660794,-0.29310376619386,-0.226727686851115,-0.183339120856956,-0.123861165628042,-0.29362823935026,-0.226998441133298,-0.182991141307001,-0.123717203246303,2.8667999351503,1,2.8667999351503,391.684487610906,0.995547657326124,0.978994564596185,0.766921474765873,0.0376511923312951,-0.44601551225146,0.902439024390244,0.902439024390244,0.857142857142857,0.880952380952381,0.025520786295633,0.0255198858576611,0.239624981980333,0.0435189562147796,0.861838604829308,0.189189189189189,0.251781415295017,-0.355355355355355,0.605124450951684
60,F13_D41_I9_S100,0.116954762211885,-0.0994816133630082,1,0.0778536585365854,0.0843414634146341,0.0775121951219512,0.923189562503775,1.00441952532029,1.08827460509055,0.138926829268293,0.126975609756098,0.138487804878049,1.09525778318781,1.00315867079063,0.916900146330539,0.157658536585366,0.141073170731707,0.158487804878049,1.11929917852787,0.99506896442218,0.89146991829366,0.766088562552257,-3.19655299518884,0.0183478283595881,1.16214877070111,75.7409177911487,0.862602969291556,0.885866947697028,2.35549957674632,1.00007482549742,0.897129789289911,0.916524715149967,0.934298715799593,0.955744770684145,0.896317640930158,0.91643211642182,0.934349511598938,0.955909900721914,-0.267791844750513,-0.217302886665709,-0.17103366399023,-0.115205276267524,-0.270052932050446,-0.217661900146103,-0.170994199458893,-0.114837645399498,3.03671347766418,1,3.03671347766418,75.7409177911487,0.976042100420725,0.97777947982523,0.752103710937047,0.0389959715534112,-0.433223073527514,0.902439024390244,0.902439024390244,0.857142857142857,0.880952380952381,0.025520786295633,0.0255198858576611,0.241140437911747,0.0446867283507618,0.863296350536215,0.185185185185185,0.254288581232669,-0.347347347347347,0.60190336749634
61,F14_D41_I10_S100,2.44802182135401,11.0154968731574,2.4,0.103268292682927,0.0950731707317073,0.103658536585366,1.08652858606407,0.996544590113294,0.917825220987878,0.225024390243902,0.184780487804878,0.223317073170732,1.21830548378654,1.00764298495141,0.827419039016241,0.286390243902439,0.227512195121951,0.28190243902439,1.26101925900277,1.01592438101026,0.806903157162274,0.313293845291143,-1.22783164368158,0.00500957621243292,0.782020188420682,465.305121220545,0.660462305704835,0.376441460427607,29.4717476310256,1.0099049078564,0.91131316666294,0.932852920908318,0.946783778762494,0.966147830950687,0.910225350946775,0.932474798670108,0.946456416096983,0.966062444982653,-0.230869882509225,-0.174797327005898,-0.138532509548571,-0.088123976109038,-0.233829093139388,-0.175876886656354,-0.139459867129546,-0.0883939231542601,1.96060179112797,1,1.96060179112797,465.305121220545,0.944289633316857,0.975124644739777,0.722577504632628,0.0416591177308111,-0.316834025249529,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.232769069765563,0.0372860538798061,0.841113267019619,0.365365365365365,0.174054719887373,-0.455455455455455,0.621278672523182
62,F14_D41_I11_S100,2.06258676935317,7.11420011154043,2,0.100243902439025,0.0921951219512195,0.100292682926829,1.08733223441504,0.999467637459502,0.919341284826259,0.213658536585366,0.17219512195122,0.213414634146342,1.24082174769286,1.00121550615047,0.807127181674669,0.289707317073171,0.232682926829268,0.284780487804878,1.24656282965347,1.01722477602398,0.817065628037391,0.297381828134759,-0.642893959443384,0.0107419461413064,0.695998295290106,107.146951701628,0.63304395515044,0.365605835824045,101.25137816427,1.01054324850928,0.913987339477988,0.933646194974122,0.949678574862348,0.966258669439933,0.912688032875709,0.933251307550511,0.949279110212449,0.965972761060193,-0.223908442619577,-0.172732348176279,-0.130996841510933,-0.0878354842371736,-0.227414164932368,-0.173854453540003,-0.13210823759562,-0.0886277291936299,1.91113120062457,1,1.91113120062457,107.146951701628,0.941658456205836,0.975021448022256,0.728254865249523,0.0414059287704024,-0.327524693017334,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.232467990551225,0.0369669588499496,0.84688680040184,0.369369369369369,0.185659429692564,-0.435435435435435,0.622596388482186
63,F14_D41_I12_S100,2.19386260680625,9.53471476117029,1.4,0.0881463414634146,0.0847317073170732,0.0887317073170731,1.04006472477299,0.993399065307994,0.955813475728073,0.172146341463415,0.146780487804878,0.170780487804878,1.17330991355085,1.0080116570356,0.85974928974,0.210292682926829,0.175219512195122,0.206292682926829,1.20053619191252,1.01950696340297,0.849538626111822,0.511301505017456,-2.040681722892,0.00271575213980185,0.966367108501264,525.242004838423,0.830286988968433,0.543373812329415,48.3603422629698,1.004964813642,0.922538874165237,0.941174107263863,0.955585138698981,0.973222159630193,0.921589026551073,0.940852659447481,0.955385475462648,0.973110959776058,-0.201646885020425,-0.153135802156593,-0.115620969954796,-0.0697081599068787,-0.204230090814846,-0.154056514359998,-0.116204462446745,-0.0700357534525411,2.48891126757919,1,2.48891126757919,525.242004838423,0.909300814478531,0.973168669058965,0.717571714641609,0.0428338337297577,-0.318113429577063,0.902439024390244,0.902439024390244,0.880952380952381,0.885714285714286,0.025520786295633,0.0255198858576611,0.236507448714852,0.0409249736702426,0.839966650310841,0.341341341341341,0.192676811354799,-0.431431431431431,0.610004880429478
64,F14_D41_I13_S100,1.97554920604515,6.44614774387337,2.4,0.0877560975609756,0.0846341463414634,0.087609756097561,1.03818795050605,1.00184120759415,0.967716962340491,0.168146341463415,0.151219512195122,0.168536585365854,1.11271364043251,0.997852141024168,0.897059197259913,0.186682926829268,0.168585365853659,0.182048780487805,1.10850657878839,1.0254261457338,0.92622254406671,0.593594020348179,-0.604314153051675,0.00561970200202907,1.15116535426656,299.371469952769,0.869158820457087,0.621318437127664,31.5198299471842,1.00364179371101,0.931174488170737,0.94432681061884,0.956829964420322,0.972897860442581,0.931353270011905,0.944189311724548,0.956826583063969,0.972895597800466,-0.179166541854353,-0.144928646069599,-0.112380416251415,-0.0705523670462365,-0.178797961241147,-0.145365625672889,-0.112450528420423,-0.0705964709679589,2.67831758281423,1,2.67831758281423,299.371469952769,0.909836048544321,0.972384075562777,0.713503524841994,0.0432056024397135,-0.318519034024435,0.902439024390244,0.902439024390244,0.866666666666667,0.880952380952381,0.025520786295633,0.0255198858576611,0.238025309683262,0.0422322638527228,0.840741496470281,0.313313313313313,0.17398012457492,-0.463463463463463,0.598926305514885
65,F14_D41_I14_S100,1.84761655092411,6.05743320352442,2.8,0.0959512195121951,0.0886829268292683,0.0966829268292682,1.08198773481576,0.992425342781951,0.917367653454793,0.198487804878049,0.162243902439024,0.196780487804878,1.22396454758794,1.00865231539151,0.824343907132314,0.238243902439024,0.197170731707317,0.232926829268293,1.20824587897952,1.0226704317105,0.846636448293897,0.473468279071681,-1.48376526066945,0.00991112669078117,1.16369748290368,234.774702138703,0.771068345726721,0.526707213264521,44.3281094111615,1.00614006245623,0.92490567848051,0.943985711070266,0.954893080140502,0.969790922314101,0.923942587169601,0.943591616536437,0.954459134533897,0.969640252333328,-0.195485620384174,-0.145816447016446,-0.117422467510276,-0.0786403269146332,-0.198100128383102,-0.146921576423246,-0.11861665521607,-0.0790755871025251,2.39695073724499,1,2.39695073724499,234.774702138703,0.923481976253925,0.974013814981552,0.721756512063177,0.0422792768205766,-0.334575910637178,0.902439024390244,0.902439024390244,0.880952380952381,0.9,0.025520786295633,0.0255198858576611,0.235802508073867,0.0402903488692032,0.850139441343023,0.321321321321321,0.196561318819782,-0.427427427427427,0.617374328940947
66,F14_D41_I15_S100,2.59497671585381,11.2738558969561,4.2,0.0897073170731707,0.0889756097560976,0.0902926829268293,1.00799980726799,0.993797521294464,0.986502921256739,0.159707317073171,0.143170731707317,0.156926829268293,1.11667849195256,1.01795388935581,0.912303962002007,0.149853658536585,0.153121951219512,0.146390243902439,0.978846447224272,1.02309139430465,1.04538937588187,0.638139378961156,2.10916128045991,0.00465104514844006,1.07464872717517,322.888616220273,0.912572365781522,0.656881463461976,38.0651010779993,1.00239924975533,0.928757398400386,0.944609800058367,0.957834316187442,0.973051790541066,0.928658618391669,0.944547130479106,0.957858719108905,0.973017960571177,-0.185458924915372,-0.144191916148017,-0.10976578417306,-0.0701515767399163,-0.185816259149082,-0.144433196359183,-0.109761494794339,-0.0702773210393521,2.77423526886396,1,2.77423526886396,322.888616220273,0.908829600862689,0.972455365167128,0.711984581671717,0.0433292210295803,-0.273019931384322,0.902439024390244,0.902439024390244,0.857142857142857,0.880952380952381,0.025520786295633,0.0255198858576611,0.238843520253394,0.0428995478765119,0.82299889515955,0.341341341341341,0.136185336403264,-0.527527527527527,0.604782820888238
67,F14_D41_I1_S100,1.86856351117088,6.42112554531419,1.6,0.0938536585365854,0.0894146341463415,0.0940975609756098,1.05017772720873,0.997488771207072,0.950689185245049,0.191853658536585,0.162,0.191219512195122,1.18572801772325,1.00344147923887,0.84703227236213,0.243414634146342,0.200878048780488,0.241170731707317,1.21449161456397,1.00956037108493,0.833835905505947,0.450617970201005,1.96261111250304,0.0109539895509853,0.801938818921955,217.275078515975,0.754483319565499,0.496984571169878,24.9191124222588,1.00701591851678,0.927072339404312,0.943111163192206,0.952727818139307,0.970175187004468,0.927112646942015,0.942954237062007,0.952646431078987,0.970039478768034,-0.189845554746686,-0.148093069460617,-0.123059010554005,-0.0776400290950062,-0.189843617839119,-0.148581682502995,-0.123337307345588,-0.0780356534173359,2.33904162302735,1,2.33904162302735,217.275078515975,0.920072269777572,0.973563711893087,0.713256055646096,0.042913679602721,-0.328569302467963,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.235380372264569,0.0399097309497246,0.846538368587721,0.341341341341341,0.198049641436364,-0.415415415415415,0.615373352855051
68,F14_D41_I2_S100,1.99275256562872,8.12043339504349,1.4,0.0989756097560975,0.0900487804878049,0.0992195121951218,1.10011926547041,0.997451073798892,0.908458783594879,0.213609756097561,0.173756097560976,0.213073170731707,1.22975215316037,1.00254980474437,0.81573736247201,0.28190243902439,0.221365853658537,0.279463414634147,1.274062737671,1.00876507789896,0.79211914056978,0.333556205927435,0.804330523227475,0.0125867154865404,0.713229509307151,344.7857883175,0.663708538745884,0.403338905192785,40.9971094812294,1.00955725654706,0.922038465392072,0.939581670128314,0.950277591412944,0.967046616126539,0.92144061839997,0.938918028275485,0.949900253924387,0.966880688776516,-0.202949853367949,-0.157281123821622,-0.129437413339556,-0.0857842988816962,-0.204617754600865,-0.159094807371207,-0.130490466881538,-0.0862629426967095,2.02148228125631,1,2.02148228125631,344.7857883175,0.929302286173221,0.974601719522787,0.716487969716113,0.0423428120516967,-0.3450267651568,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.233154877971374,0.0376966018320441,0.847245363153178,0.325325325325325,0.209384047344126,-0.411411411411411,0.619814543679844
69,F14_D41_I3_S100,1.78310789242296,5.60909299121809,2.4,0.0929756097560976,0.0902926829268293,0.0933170731707317,1.030634368457,0.996304601768176,0.968224907463168,0.183121951219512,0.158341463414634,0.181707317073171,1.15675483209601,1.0078305338955,0.871416546166025,0.23209756097561,0.183121951219512,0.228536585365854,1.26811420842127,1.01576334998423,0.801560933950334,0.447610713888164,0.98757377737715,0.00479356276817851,0.735594905794748,1115.06457181784,0.757236728809889,0.490292106767458,99.4772082831005,1.00718989143769,0.9252678581295,0.944482454886104,0.955561347757734,0.971177144891364,0.925106280773673,0.944360749885682,0.955490712271675,0.971208034995219,-0.19454275952806,-0.144523291528059,-0.11568266319394,-0.0750317430818235,-0.1950690928483,-0.144918406318499,-0.115928918132263,-0.0749920577543594,2.33194621337218,1,2.33194621337218,1115.06457181784,0.917155662516021,0.973514319533804,0.710345775215605,0.0430421311222879,-0.330814280011968,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.235319797040118,0.0398488905763614,0.842423811048618,0.321321321321321,0.203675944552814,-0.411411411411411,0.606979014153246
70,F14_D41_I4_S100,2.33929474859842,9.92385925186066,2,0.0997073170731707,0.0923414634146341,0.0986829268292681,1.08246022426563,1.01041219873096,0.93648829714643,0.211756097560976,0.178146341463415,0.209560975609756,1.18899522398877,1.01062798121278,0.850476103519004,0.264390243902439,0.21380487804878,0.26,1.23749007360247,1.01683035235009,0.822477310028635,0.384020259625848,1.45482138935952,0.0108704463385915,0.827732783860896,345.091690876897,0.710091688936066,0.435368771168056,175.964222630048,1.00876770312653,0.914240933943503,0.936840129934997,0.95154252272799,0.967967499486785,0.913669803463922,0.936471560301433,0.950994166841016,0.96770669273056,-0.22324835252881,-0.164418048622276,-0.12614466449406,-0.0833869699196731,-0.2248575108719,-0.165467688200243,-0.127641485140524,-0.0841113106293077,2.16477095554116,1,2.16477095554116,345.091690876897,0.930835549743418,0.974259622837066,0.715448675395448,0.0424614040085476,-0.316908795188703,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.234115073014068,0.0386809400881995,0.838974240769131,0.365365365365365,0.179025582101364,-0.447447447447447,0.61825280624695
71,F14_D41_I5_S100,2.16116522660319,8.75949680802771,2.6,0.10219512195122,0.0931707317073171,0.102390243902439,1.09688113862304,0.998204005604735,0.910120134588852,0.220487804878049,0.178390243902439,0.220292682926829,1.23644837592315,1.00089291427436,0.810054554072086,0.281268292682927,0.213024390243902,0.276487804878049,1.32170013113441,1.017354604918,0.770601712973306,0.351472358523391,0.371655271467289,0.0120738432241908,0.673404732814676,193.158370368659,0.69955144040427,0.40993415543022,12.095155874583,1.00900200462351,0.918625602592974,0.935253381920284,0.946515022018784,0.966287547371419,0.918544484527118,0.935269652074521,0.946282760624568,0.966123932665628,-0.211834150600013,-0.168548548863109,-0.139232266156821,-0.0877603137950535,-0.21216104116939,-0.168597874200934,-0.1399131303033,-0.0882341738494466,2.07241368816082,1,2.07241368816082,193.158370368659,0.942115217411537,0.97503708259804,0.726240952821138,0.04150814174191,-0.33001800881969,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.233505631002852,0.038081638147654,0.844244219934647,0.353353353353353,0.182187953506059,-0.423423423423423,0.612835529526598
72,F14_D41_I6_S100,2.85555433653485,15.0154446654358,4,0.0979024390243902,0.0893170731707317,0.0979024390243902,1.09637111561623,1.00018104610148,0.913163899181479,0.199024390243902,0.169268292682927,0.2,1.17660928159642,0.995084732896396,0.846530473567491,0.239073170731707,0.199317073170732,0.234,1.20211601815116,1.02164570567782,0.85209823231499,0.461618748432583,0.174136725770085,0.00491453025937903,0.904181399926528,572.179836460421,0.795630715398206,0.499230286288108,14.8610448432406,1.00596776793206,0.92529189694913,0.938680692608842,0.950839924327875,0.969529470618145,0.925064676390657,0.938458551708129,0.950678061168039,0.969502654209077,-0.194480297887006,-0.159626603454271,-0.12797363291409,-0.0793209093889603,-0.19517747135952,-0.160292084493709,-0.128464788518202,-0.0794336835608559,2.36780435529185,1,2.36780435529185,572.179836460421,0.924194295013523,0.974008293584247,0.720501970916837,0.0423334239669225,-0.289467312873204,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.235578024739707,0.0400815733108808,0.834953813091734,0.369369369369369,0.154854526511477,-0.483483483483483,0.614982918496828
73,F14_D41_I7_S100,2.25868343380983,8.79336276429529,2.2,0.100390243902439,0.0916585365853658,0.100829268292683,1.09691700376454,0.995664439045507,0.909406444573401,0.205317073170732,0.170975609756097,0.204829268292683,1.20194313101699,1.00249514281885,0.835339075931982,0.247853658536585,0.200731707317073,0.246390243902439,1.23663339727374,1.00603610381155,0.815170204816448,0.410793761047758,-0.437023444655407,0.00403219504032275,0.866084899828066,7804.09272461989,0.741392656372255,0.455669486551079,158.298119689211,1.00759529238435,0.921316401761082,0.935547354662977,0.950246517172493,0.96851829608029,0.92145818267535,0.934999817891718,0.949973784777684,0.96839814541887,-0.204829316284607,-0.167783208939814,-0.12951827753774,-0.0819532332035187,-0.204571450992981,-0.169300470111066,-0.130298533109461,-0.082310635189641,2.23693702479876,1,2.23693702479876,7804.09272461989,0.932880296411517,0.974457338583689,0.72210719115009,0.0420506006053576,-0.306600621258032,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.234621965019037,0.039179391787445,0.838079879080941,0.349349349349349,0.166281330271833,-0.455455455455455,0.621717911176184
74,F14_D41_I8_S100,1.6940425364826,4.61281238253455,2.2,0.0956585365853659,0.0849268292682927,0.0968292682926829,1.12705885572354,0.988385378677203,0.877256394305037,0.172390243902439,0.152048780487805,0.171609756097561,1.13417912016775,1.00420833901849,0.887219133623679,0.170341463414634,0.165414634146341,0.166536585365854,1.02965441169312,1.02263796322473,0.993923313688502,0.628074953454107,1.33354662876531,0.0191655139022391,0.962000617666823,55.9019953792115,0.866060587995544,0.659571916252612,20.4245917924857,1.00362143540063,0.917202667306609,0.936066175798105,0.952661758209769,0.971817564300532,0.917148319685085,0.935703795848897,0.952455467765551,0.971770344692855,-0.215538409476939,-0.166432718864906,-0.123231040241898,-0.0733646003675768,-0.215797175324549,-0.167466948713315,-0.123835472916243,-0.0735275009463859,2.75375645372535,1,2.75375645372535,55.9019953792115,0.922496019539048,0.973690136489175,0.725377205626706,0.0419935583838004,-0.322683129275208,0.902439024390244,0.902439024390244,0.857142857142857,0.880952380952381,0.025520786295633,0.0255198858576611,0.238650265586921,0.0427340305461014,0.83995140446999,0.305305305305305,0.180684882285755,-0.419419419419419,0.600683260126891
75,F14_D41_I9_S100,2.05013911830061,8.93194703315174,2,0.0989756097560976,0.092,0.0979512195121952,1.07648020993893,1.01040595516145,0.939712300394193,0.204829268292683,0.171073170731707,0.205170731707317,1.19781613142037,0.998321039173553,0.83378629058253,0.253170731707317,0.203268292682927,0.25019512195122,1.24554450986088,1.01225752566262,0.81278350796948,0.372400604421619,0.111158306774474,0.0398710816108977,0.73174592403945,28.1099210417563,0.702615842309902,0.430784747735976,286.781326863156,1.00848624189079,0.919429228221232,0.937314884567142,0.951267293625809,0.96999207636166,0.919348207908895,0.936900750329968,0.950844967767624,0.969803246021953,-0.20974177276262,-0.163182069922878,-0.12686099635927,-0.0781165737391658,-0.210066327172206,-0.164349405774178,-0.128029523315071,-0.0786504209544732,2.13155544142179,1,2.13155544142179,28.1099210417563,0.930482257360204,0.973744925873067,0.713949763271237,0.0426855500377485,-0.328520752346851,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.23390246790445,0.0384789813266288,0.84163329652036,0.341341341341341,0.192598696872756,-0.411411411411411,0.613714006832601
76,F15_D41_I10_S100,7.68421843097819,113.396065847727,1.6,0.0886829268292683,0.0875609756097561,0.0884878048780488,1.01320355988256,1.00232390913127,0.989748494764335,0.171121951219512,0.158780487804878,0.16980487804878,1.07845094745238,1.00786170314038,0.935000618066583,0.193365853658536,0.172487804878049,0.190048780487805,1.12104003665131,1.01735211303686,0.907754553890482,0.377883548970621,-0.405273012473593,0.00941894035697035,0.727319521673381,237.74030481709,0.603877906457853,0.42178749760493,29.9389185210258,1.0125346084718,0.897184203072836,0.918330582653499,0.935362244983356,0.959682644148907,0.897137259448647,0.918455901831967,0.935470241722103,0.95983310761074,-0.267650220970085,-0.212602054976502,-0.168265111831325,-0.104954217429502,-0.267917390831417,-0.212390944979759,-0.168074967464777,-0.104619083684326,2.1475582156456,1,2.1475582156456,237.74030481709,0.973098088281398,0.976996639030198,0.748799071774421,0.0393919479741662,-0.250792469505967,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.233999346365192,0.0385676850000766,0.841867231536464,0.369369369369369,0.132726223334307,-0.591591591591591,0.606149341142021
77,F15_D41_I11_S100,6.19935080040567,85.1331814310696,1,0.0860487804878049,0.0852195121951219,0.0849756097560976,1.01138466449671,1.01280901980365,1.00436823025253,0.171951219512195,0.156243902439024,0.171951219512195,1.10106736873059,0.999849214162786,0.908826180920779,0.221073170731707,0.194487804878049,0.219121951219512,1.13800177374441,1.00881641193212,0.887969437837979,0.345663722117336,1.73855207583587,0.0129386736065562,0.977016247274321,110.388202769341,0.541940758521066,0.423738445067924,76.0435508499151,1.01285973348767,0.896563919606378,0.91939052636897,0.93589910626154,0.958362009192832,0.896928564044337,0.919636187939028,0.9360182119858,0.958464824391588,-0.269264971629183,-0.209842792117597,-0.166867611541558,-0.108392107577272,-0.268461628372982,-0.209317080145763,-0.16664818565101,-0.108183173084753,2.05502039960997,1,2.05502039960997,110.388202769341,0.976409370332349,0.977562446523192,0.749914678666888,0.0392508768504076,-0.295584747865177,0.902439024390244,0.902439024390244,0.880952380952381,0.904761904761905,0.025520786295633,0.0255198858576611,0.233392652201481,0.0379520429147184,0.851426027149587,0.285285285285285,0.17103481785569,-0.511511511511511,0.604831625183016
